agent_id,agent_name,phone_number,city,vehicle_type,joining_date,agent_rating,availability_status,updated_at
AGENT00216,Jalsa Chopra,7809549424,Gurgaon,Scooter,2022-12-03,4.1,OFFLINE,2026-05-13 17:23:16.871021
AGENT00217,Omya Wali,2186263403,Bangalore,Scooter,2022-03-13,4.8,BUSY,2026-05-13 17:23:16.871021
AGENT00218,Pahal Acharya,2201914365,Kolkata,Cycle,2023-07-23,4.9,OFFLINE,2026-05-13 17:23:16.871021
AGENT00219,Theodore Mohan,7051701417,Mumbai,Cycle,2023-03-05,3.6,OFFLINE,2026-05-13 17:23:16.871021
AGENT00220,Neel Kannan,4396188336,Kolkata,Bike,2022-03-16,3.6,OFFLINE,2026-05-13 17:23:16.871021
AGENT00221,Lakshmi Lal,3366510498,Hyderabad,Scooter,2022-09-29,4.3,OFFLINE,2026-05-13 17:23:16.871021
AGENT00222,Chatresh Sunder,4954409347,Hyderabad,Car,2024-01-20,4.6,BUSY,2026-05-13 17:23:16.871021
AGENT00223,Jackson Panchal,2805754580,Delhi,Scooter,2024-04-09,4.6,BUSY,2026-05-13 17:23:16.871021
AGENT00224,Akshay Andra,4727202199,Delhi,Cycle,2022-01-29,4.3,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00225,Qarin Chokshi,2798135618,Chennai,Car,2026-01-13,3.3,BUSY,2026-05-13 17:23:16.871021
AGENT00226,Frederick Edwin,0091893351,Gurgaon,Scooter,2021-09-06,4.4,BUSY,2026-05-13 17:23:16.871021
AGENT00227,Januja Merchant,0463947613,Hyderabad,Car,2022-01-09,3.5,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00228,Nathan Sibal,8355027152,Jaipur,Bike,2024-10-10,4.1,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00229,Aashi Bansal,4539798347,Mumbai,Cycle,2025-11-08,4.8,BUSY,2026-05-13 17:23:16.871021
AGENT00230,Oliver Gokhale,4122258698,Mumbai,Bike,2026-03-05,4.3,BUSY,2026-05-13 17:23:16.871021
AGENT00231,Warinder Ramakrishnan,6229785853,Pune,Scooter,2023-11-09,3.2,BUSY,2026-05-13 17:23:16.871021
AGENT00232,Azad Batra,8323496341,Delhi,Scooter,2023-09-04,3.8,OFFLINE,2026-05-13 17:23:16.871021
AGENT00233,Avni Sarkar,6350626146,Gurgaon,Cycle,2022-06-07,4.6,BUSY,2026-05-13 17:23:16.871021
AGENT00234,Vedika Subramaniam,2018720860,Hyderabad,Bike,2024-01-15,3.8,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00235,Amaira Jani,7454288048,Hyderabad,Bike,2026-02-19,3.5,BUSY,2026-05-13 17:23:16.871021
AGENT00236,Brinda Garg,5304654691,Hyderabad,Cycle,2022-06-01,3.6,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00237,Hritik Parsa,7873167036,Kolkata,Car,2024-07-23,4.8,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00238,Wahab Keer,6295692171,Bangalore,Cycle,2024-06-26,5.0,BUSY,2026-05-13 17:23:16.871021
AGENT00239,Kai Tak,4777188045,Pune,Cycle,2025-08-08,3.3,BUSY,2026-05-13 17:23:16.871021
AGENT00240,Bhavika Narain,4724899314,Gurgaon,Cycle,2025-05-15,3.9,BUSY,2026-05-13 17:23:16.871021
AGENT00241,Amruta Nayar,6934110416,Pune,Cycle,2024-09-21,4.9,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00242,Libni Chowdhury,7201727184,Bangalore,Bike,2024-06-08,3.7,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00243,Harita Dube,7891767289,Jaipur,Scooter,2026-04-03,3.3,BUSY,2026-05-13 17:23:16.871021
AGENT00244,Charvi Arora,8511665579,Bangalore,Cycle,2022-10-01,4.9,AVAILABLE,2026-05-13 17:23:16.871021
AGENT00245,Raksha Tandon,9560268143,Chennai,Cycle,2022-05-29,4.2,OFFLINE,2026-05-13 17:23:16.871021
AGENT00246,Sudiksha Chanda,8896685673,Hyderabad,Cycle,2024-03-02,4.1,BUSY,2026-05-13 17:23:16.871021
AGENT00247,Indali Dara,2105996116,Pune,Car,2023-11-02,4.0,OFFLINE,2026-05-13 17:23:16.872539
AGENT00248,Jasmit Natarajan,0594556027,Hyderabad,Car,2025-11-21,3.6,BUSY,2026-05-13 17:23:16.872539
AGENT00249,Ikbal Chakrabarti,7157275374,Bangalore,Bike,2024-08-14,4.9,AVAILABLE,2026-05-13 17:23:16.872539
AGENT00250,Eesha Narula,5809126167,Delhi,Scooter,2026-01-15,4.4,BUSY,2026-05-13 17:23:16.872539
AGENT00251,Lekha Bhakta,9274522332,Delhi,Cycle,2025-02-01,4.9,OFFLINE,2026-05-13 17:23:16.872539
AGENT00252,Qabil Bedi,6977489576,Mumbai,Car,2025-06-23,4.0,BUSY,2026-05-13 17:23:16.872539
AGENT00253,Hardik Chokshi,7441023354,Pune,Scooter,2025-02-13,3.4,BUSY,2026-05-13 17:23:16.872539
AGENT00254,Anmol Nagarajan,2943574607,Mumbai,Bike,2021-06-19,3.4,BUSY,2026-05-13 17:23:16.872539
AGENT00255,Pavani Mane,9143489920,Delhi,Bike,2025-01-11,3.5,AVAILABLE,2026-05-13 17:23:16.872539
AGENT00256,Rudra Bahl,6305941225,Gurgaon,Cycle,2021-09-16,3.6,OFFLINE,2026-05-13 17:23:16.872539
AGENT00257,Mitali Barad,4517649170,Jaipur,Cycle,2022-07-14,3.1,OFFLINE,2026-05-13 17:23:16.872539
AGENT00258,Pushti Bansal,7955473879,Kolkata,Scooter,2022-01-24,3.7,OFFLINE,2026-05-13 17:23:16.872539
AGENT00259,Ekantika Mittal,0621046142,Mumbai,Car,2021-07-09,4.9,BUSY,2026-05-13 17:23:16.872539
AGENT00260,Zaid Mangat,4543100104,Hyderabad,Scooter,2023-06-20,3.4,BUSY,2026-05-13 17:23:16.872539
AGENT00261,Anamika Chahal,2088313871,Mumbai,Cycle,2022-05-31,4.9,AVAILABLE,2026-05-13 17:23:16.872539
AGENT00262,Balvan Patil,4697139051,Mumbai,Car,2024-03-18,4.5,OFFLINE,2026-05-13 17:23:16.872539
AGENT00263,Caleb Buch,4359786083,Pune,Scooter,2021-12-10,3.7,BUSY,2026-05-13 17:23:16.872539
AGENT00264,Aahana Rau,6555048032,Pune,Car,2021-08-11,3.9,OFFLINE,2026-05-13 17:23:16.872539
AGENT00265,Dominic Balay,7167329967,Gurgaon,Car,2021-06-25,3.3,OFFLINE,2026-05-13 17:23:16.872539
AGENT00266,Aayush Sachdeva,9679233113,Delhi,Scooter,2026-03-14,4.2,OFFLINE,2026-05-13 17:23:16.872539
AGENT00267,Raagini Nagy,9049902245,Chennai,Cycle,2024-09-27,4.7,BUSY,2026-05-13 17:23:16.872539
AGENT00268,Girik Shah,2334026147,Gurgaon,Bike,2025-05-20,4.0,BUSY,2026-05-13 17:23:16.872539
AGENT00269,Teerth Sinha,6809965281,Mumbai,Scooter,2023-06-16,3.6,BUSY,2026-05-13 17:23:16.872539
AGENT00270,Unnati Soman,7695557374,Pune,Bike,2021-08-30,3.4,OFFLINE,2026-05-13 17:23:16.872539
AGENT00271,Ekanta Batta,3025638565,Hyderabad,Cycle,2022-06-11,3.9,AVAILABLE,2026-05-13 17:23:16.873638
AGENT00272,Ayush Bhakta,8112040766,Bangalore,Scooter,2023-04-18,3.7,OFFLINE,2026-05-13 17:23:16.873638
AGENT00273,Rohan Singhal,1289697799,Mumbai,Scooter,2024-02-17,4.6,AVAILABLE,2026-05-13 17:23:16.873638
AGENT00274,Urmi Sanghvi,7745807381,Kolkata,Scooter,2026-02-15,4.3,AVAILABLE,2026-05-13 17:23:16.873638
AGENT00275,Harshil Karpe,2075087460,Gurgaon,Cycle,2025-06-08,3.5,BUSY,2026-05-13 17:23:16.873638
AGENT00276,Brijesh Badal,1773516188,Delhi,Car,2025-07-26,3.3,OFFLINE,2026-05-13 17:23:16.873638
AGENT00277,Banjeet Deshmukh,7915894404,Hyderabad,Bike,2025-06-01,4.7,OFFLINE,2026-05-13 17:23:16.873638
AGENT00278,Jagvi Butala,7790090474,Chennai,Bike,2021-10-14,4.9,OFFLINE,2026-05-13 17:23:16.873638
AGENT00279,Yash Krishna,2200370783,Delhi,Car,2025-08-28,4.9,BUSY,2026-05-13 17:23:16.873638
AGENT00280,David Lalla,6891099923,Delhi,Scooter,2021-10-31,3.7,OFFLINE,2026-05-13 17:23:16.873638
AGENT00281,Bhavini Swaminathan,3530535759,Mumbai,Cycle,2024-05-12,5.0,BUSY,2026-05-13 17:23:16.873638
AGENT00282,Garima Mangat,0419834187,Chennai,Car,2026-01-25,3.2,BUSY,2026-05-13 17:23:16.873638
AGENT00283,Christopher Dhaliwal,2022149753,Chennai,Scooter,2026-02-28,4.5,BUSY,2026-05-13 17:23:16.873638
AGENT00284,Bhavna Mittal,5720522312,Bangalore,Scooter,2024-10-15,3.4,BUSY,2026-05-13 17:23:16.873638
AGENT00285,Lavanya Deol,8717043923,Hyderabad,Cycle,2023-10-09,4.8,BUSY,2026-05-13 17:23:16.873638
AGENT00286,Charita Seshadri,9892124106,Pune,Scooter,2024-08-12,3.7,OFFLINE,2026-05-13 17:23:16.873638
AGENT00287,Devika Badal,4778972435,Chennai,Cycle,2025-10-28,3.8,OFFLINE,2026-05-13 17:23:16.873638
AGENT00288,Indira Pandit,4379804517,Hyderabad,Car,2024-05-28,4.6,AVAILABLE,2026-05-13 17:23:16.873638
AGENT00289,Raagini Krishnan,9762988777,Delhi,Scooter,2023-09-27,3.5,BUSY,2026-05-13 17:23:16.873638
AGENT00290,Rachita Butala,2838424735,Gurgaon,Scooter,2023-06-03,3.4,OFFLINE,2026-05-13 17:23:16.873638
AGENT00291,Odika Yohannan,2724483041,Mumbai,Bike,2024-10-14,3.3,AVAILABLE,2026-05-13 17:23:16.873638
AGENT00292,Onveer Tella,7484339251,Mumbai,Car,2024-07-18,3.8,OFFLINE,2026-05-13 17:23:16.873638
AGENT00293,Chaitanya Gala,1029402207,Mumbai,Cycle,2025-01-24,4.6,BUSY,2026-05-13 17:23:16.873638
AGENT00294,Harish Modi,6278787413,Pune,Bike,2025-12-27,4.7,BUSY,2026-05-13 17:23:16.873638
AGENT00295,Mitali Balasubramanian,1157544721,Gurgaon,Car,2024-09-18,3.8,AVAILABLE,2026-05-13 17:23:16.873638
AGENT00296,Charles Narang,6657214437,Hyderabad,Bike,2026-01-16,4.8,BUSY,2026-05-13 17:23:16.874714
AGENT00297,Lopa Raja,1500249770,Jaipur,Car,2022-06-29,4.3,BUSY,2026-05-13 17:23:16.874714
AGENT00298,Vivaan Sarin,4566103383,Mumbai,Bike,2025-05-10,4.4,BUSY,2026-05-13 17:23:16.874714
AGENT00299,Thomas Apte,8301123502,Bangalore,Car,2024-10-05,4.1,BUSY,2026-05-13 17:23:16.874714
AGENT00300,Advay Ahuja,6114133085,Mumbai,Car,2025-04-24,3.9,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00301,Pooja Kaul,0107041939,Chennai,Car,2021-07-11,4.1,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00302,Bahadurjit Naidu,5594314213,Hyderabad,Cycle,2021-06-16,4.0,OFFLINE,2026-05-13 17:23:16.874714
AGENT00303,Charan Chakrabarti,6628186150,Gurgaon,Cycle,2024-11-23,4.5,OFFLINE,2026-05-13 17:23:16.874714
AGENT00304,Rajata Deep,4361710522,Bangalore,Scooter,2023-10-18,4.8,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00305,Aahana Grover,4554426914,Gurgaon,Bike,2023-09-28,3.2,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00306,Pushti Wable,3539299294,Chennai,Cycle,2024-05-18,4.7,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00307,Odika Sule,3546075002,Chennai,Scooter,2023-03-08,4.7,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00308,Alka Prabhakar,3112537888,Jaipur,Bike,2023-10-10,3.2,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00309,Ekani Ganesan,6013939475,Bangalore,Cycle,2022-11-29,3.4,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00310,Bimala Kale,4921970888,Chennai,Scooter,2024-06-15,4.1,BUSY,2026-05-13 17:23:16.874714
AGENT00311,Dayita Sarraf,7836337864,Mumbai,Bike,2023-03-14,3.7,BUSY,2026-05-13 17:23:16.874714
AGENT00312,Anay Badami,4991372200,Chennai,Car,2025-03-01,3.2,OFFLINE,2026-05-13 17:23:16.874714
AGENT00313,Tripti Bhatti,6601883868,Bangalore,Scooter,2025-04-03,3.3,OFFLINE,2026-05-13 17:23:16.874714
AGENT00314,Gagan Sandhu,9521319785,Jaipur,Bike,2025-05-14,4.9,OFFLINE,2026-05-13 17:23:16.874714
AGENT00315,Kiaan Varghese,1932800682,Delhi,Car,2023-09-25,4.7,BUSY,2026-05-13 17:23:16.874714
AGENT00316,Zehaan Baral,7785938620,Pune,Cycle,2025-05-25,3.1,OFFLINE,2026-05-13 17:23:16.874714
AGENT00317,Vinaya Tandon,3923244342,Gurgaon,Car,2023-07-05,4.5,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00318,Jackson Chana,9126241839,Bangalore,Scooter,2021-09-14,4.8,AVAILABLE,2026-05-13 17:23:16.874714
AGENT00319,Gauri Wason,2378861640,Jaipur,Cycle,2024-05-29,3.5,BUSY,2026-05-13 17:23:16.874714
AGENT00320,Charita Ganesan,2912397491,Gurgaon,Cycle,2026-01-13,4.0,BUSY,2026-05-13 17:23:16.874714
AGENT00321,Akshay Ahuja,8432839290,Delhi,Car,2023-05-26,3.6,OFFLINE,2026-05-13 17:23:16.874714
AGENT00322,Baljiwan Viswanathan,6378749312,Gurgaon,Bike,2021-10-30,4.2,BUSY,2026-05-13 17:23:16.875796
AGENT00323,Keya Hora,4034134019,Kolkata,Scooter,2023-02-05,4.4,BUSY,2026-05-13 17:23:16.875796
AGENT00324,Rajata Kanda,7939460061,Kolkata,Bike,2023-03-17,4.1,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00325,Faras Keer,3135581927,Kolkata,Cycle,2025-11-22,3.1,BUSY,2026-05-13 17:23:16.875796
AGENT00326,Damini Sarin,3501680727,Delhi,Cycle,2024-03-15,4.6,OFFLINE,2026-05-13 17:23:16.875796
AGENT00327,Nicholas Grover,1573738134,Mumbai,Scooter,2024-06-22,3.5,OFFLINE,2026-05-13 17:23:16.875796
AGENT00328,Anay Raju,2253434995,Kolkata,Scooter,2022-01-18,3.6,BUSY,2026-05-13 17:23:16.875796
AGENT00329,Rudra Rai,1651312286,Hyderabad,Scooter,2025-10-30,4.5,BUSY,2026-05-13 17:23:16.875796
AGENT00330,Dominic Banerjee,1621090271,Delhi,Cycle,2022-12-16,4.6,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00331,Qarin Ramesh,8811589863,Jaipur,Car,2024-07-22,4.0,OFFLINE,2026-05-13 17:23:16.875796
AGENT00332,Fariq Sangha,8773184035,Gurgaon,Bike,2026-02-08,4.8,BUSY,2026-05-13 17:23:16.875796
AGENT00333,Onveer Date,6903280843,Pune,Scooter,2022-08-19,3.9,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00334,Quincy Radhakrishnan,7654093413,Kolkata,Car,2025-04-08,4.9,BUSY,2026-05-13 17:23:16.875796
AGENT00335,Raksha Contractor,4381422386,Pune,Car,2022-11-24,4.1,OFFLINE,2026-05-13 17:23:16.875796
AGENT00336,Noah Suri,4140551968,Delhi,Cycle,2024-12-04,4.8,OFFLINE,2026-05-13 17:23:16.875796
AGENT00337,Nandini Raval,5903672240,Gurgaon,Cycle,2021-11-06,3.4,BUSY,2026-05-13 17:23:16.875796
AGENT00338,Vincent Deshpande,6664639883,Bangalore,Scooter,2022-03-03,3.8,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00339,Harrison Toor,8910072855,Gurgaon,Cycle,2025-11-20,3.6,BUSY,2026-05-13 17:23:16.875796
AGENT00340,Naksh Mutti,7826523894,Chennai,Cycle,2022-06-28,4.9,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00341,David Balakrishnan,0396530460,Hyderabad,Car,2021-11-02,3.8,BUSY,2026-05-13 17:23:16.875796
AGENT00342,Kala Dash,9266048342,Jaipur,Scooter,2022-01-07,3.2,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00343,Leela Dalal,6063055239,Bangalore,Cycle,2025-03-09,4.8,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00344,Anusha Shetty,8491675346,Pune,Bike,2023-04-20,4.9,OFFLINE,2026-05-13 17:23:16.875796
AGENT00345,Vedika Minhas,1414092014,Kolkata,Bike,2021-05-14,4.3,OFFLINE,2026-05-13 17:23:16.875796
AGENT00346,Yatin Venkatesh,7264515254,Hyderabad,Car,2022-05-01,3.6,BUSY,2026-05-13 17:23:16.875796
AGENT00347,Anvi Sunder,4857790963,Pune,Car,2022-04-29,4.1,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00348,Ekaraj Barad,4021803653,Jaipur,Cycle,2024-09-24,3.4,OFFLINE,2026-05-13 17:23:16.875796
AGENT00349,Owen Borra,6539248967,Mumbai,Scooter,2025-09-30,3.0,BUSY,2026-05-13 17:23:16.875796
AGENT00350,Vrinda Nazareth,3987156675,Chennai,Cycle,2023-07-21,3.5,BUSY,2026-05-13 17:23:16.875796
AGENT00351,Zaid Bahri,7829314430,Delhi,Car,2022-04-23,4.0,BUSY,2026-05-13 17:23:16.875796
AGENT00352,Noah Bera,3693356301,Delhi,Scooter,2024-03-06,4.9,OFFLINE,2026-05-13 17:23:16.875796
AGENT00353,Warjas Karnik,4284109804,Bangalore,Bike,2026-01-06,3.4,OFFLINE,2026-05-13 17:23:16.875796
AGENT00354,Diya Badami,1972815287,Pune,Cycle,2024-04-02,5.0,BUSY,2026-05-13 17:23:16.875796
AGENT00355,Isha Kadakia,2542400664,Delhi,Car,2025-08-16,3.2,OFFLINE,2026-05-13 17:23:16.875796
AGENT00356,Rajata Pingle,8781112198,Delhi,Cycle,2021-09-20,4.4,AVAILABLE,2026-05-13 17:23:16.875796
AGENT00357,Rayaan Dhingra,1995619641,Mumbai,Bike,2024-10-29,4.4,BUSY,2026-05-13 17:23:16.875796
AGENT00358,Rachana Sagar,7701896959,Jaipur,Bike,2021-12-23,3.3,OFFLINE,2026-05-13 17:23:16.875796
AGENT00359,Matthew Thaker,1460250585,Hyderabad,Car,2024-08-05,4.8,OFFLINE,2026-05-13 17:23:16.875796
AGENT00360,Sanya Kapoor,9520788642,Jaipur,Cycle,2023-09-09,3.9,AVAILABLE,2026-05-13 17:23:16.877380
AGENT00361,Yatan Raval,9274014067,Pune,Scooter,2025-11-07,3.1,AVAILABLE,2026-05-13 17:23:16.877380
AGENT00362,Nathaniel Dalal,4190083743,Hyderabad,Bike,2025-11-27,3.9,AVAILABLE,2026-05-13 17:23:16.877380
AGENT00363,Aarna Shere,0442645360,Bangalore,Cycle,2025-10-22,3.9,OFFLINE,2026-05-13 17:23:16.877380
AGENT00364,Chatresh Arya,1050331327,Jaipur,Scooter,2025-07-07,4.3,OFFLINE,2026-05-13 17:23:16.877380
AGENT00365,Aryan Murty,6295724048,Gurgaon,Cycle,2025-01-16,4.0,BUSY,2026-05-13 17:23:16.877380
AGENT00366,Jalsa Nath,5567882256,Hyderabad,Car,2023-03-14,3.1,BUSY,2026-05-13 17:23:16.877380
AGENT00367,Yamini Shetty,9537160033,Chennai,Scooter,2023-04-28,3.7,BUSY,2026-05-13 17:23:16.877380
AGENT00368,Chanchal Loke,8589435715,Chennai,Cycle,2025-01-07,4.0,BUSY,2026-05-13 17:23:16.877380
AGENT00369,Tara Bains,2830714686,Hyderabad,Cycle,2022-09-27,4.8,BUSY,2026-05-13 17:23:16.877380
AGENT00370,Yasti Menon,7876411470,Chennai,Cycle,2023-09-26,3.5,AVAILABLE,2026-05-13 17:23:16.877380
AGENT00371,Sai Dhar,3240729276,Chennai,Bike,2021-07-06,4.1,BUSY,2026-05-13 17:23:16.877380
AGENT00372,Madhav Gole,8775343797,Hyderabad,Scooter,2024-10-01,4.4,BUSY,2026-05-13 17:23:16.877380
AGENT00373,Gagan Kata,2497275653,Mumbai,Cycle,2026-03-26,4.0,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00374,Ridhi Karpe,7704922578,Pune,Bike,2024-05-17,4.6,OFFLINE,2026-05-13 17:23:16.877969
AGENT00375,Gautami Dyal,6026685696,Hyderabad,Bike,2021-10-14,3.7,BUSY,2026-05-13 17:23:16.877969
AGENT00376,Oeshi Lad,5735853664,Chennai,Cycle,2026-02-11,3.7,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00377,Tristan Raghavan,1874320201,Jaipur,Bike,2024-02-19,4.1,BUSY,2026-05-13 17:23:16.877969
AGENT00378,Pavani Lata,3290518558,Bangalore,Bike,2022-09-20,3.0,BUSY,2026-05-13 17:23:16.877969
AGENT00379,Ekta Saraf,9601376230,Gurgaon,Bike,2025-05-30,4.2,OFFLINE,2026-05-13 17:23:16.877969
AGENT00380,Bhavika Kothari,3635645123,Bangalore,Bike,2022-07-27,4.1,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00381,Devansh Kothari,0085232225,Hyderabad,Bike,2025-02-08,3.3,BUSY,2026-05-13 17:23:16.877969
AGENT00382,Ishaan Chawla,3629929403,Delhi,Scooter,2021-09-09,3.3,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00383,Neelima Pall,8150342614,Pune,Car,2021-11-06,4.7,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00384,Jalsa Hayer,3952719935,Pune,Cycle,2023-05-26,3.7,BUSY,2026-05-13 17:23:16.877969
AGENT00385,Aditya Sarin,6995522751,Pune,Car,2024-11-06,4.0,OFFLINE,2026-05-13 17:23:16.877969
AGENT00386,Hemal Palla,9753076475,Chennai,Scooter,2025-02-26,4.8,BUSY,2026-05-13 17:23:16.877969
AGENT00387,Ekaja Kalita,0629490157,Chennai,Bike,2026-01-06,3.8,OFFLINE,2026-05-13 17:23:16.877969
AGENT00388,Rehaan Panchal,5441715924,Delhi,Cycle,2022-12-16,3.7,BUSY,2026-05-13 17:23:16.877969
AGENT00389,Gabriel Khurana,2473139776,Bangalore,Cycle,2024-08-30,3.3,OFFLINE,2026-05-13 17:23:16.877969
AGENT00390,Veer Gulati,1247535968,Jaipur,Cycle,2025-02-21,4.0,BUSY,2026-05-13 17:23:16.877969
AGENT00391,Girik Sachar,5994234543,Delhi,Scooter,2021-12-20,3.5,BUSY,2026-05-13 17:23:16.877969
AGENT00392,Dipta Varkey,8231950640,Hyderabad,Bike,2022-02-19,3.9,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00393,Ria Kannan,2280946310,Delhi,Cycle,2024-06-19,3.6,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00394,Leena Hora,5505458271,Bangalore,Bike,2026-02-06,3.6,BUSY,2026-05-13 17:23:16.877969
AGENT00395,Aradhana Gandhi,4467399643,Hyderabad,Scooter,2022-07-30,4.0,BUSY,2026-05-13 17:23:16.877969
AGENT00396,Gayathri Mishra,2936380302,Hyderabad,Car,2024-11-04,4.5,OFFLINE,2026-05-13 17:23:16.877969
AGENT00397,Rayaan Gera,1531983440,Delhi,Scooter,2024-10-11,3.3,BUSY,2026-05-13 17:23:16.877969
AGENT00398,Krishna Raj,6227422396,Gurgaon,Bike,2022-02-19,4.2,OFFLINE,2026-05-13 17:23:16.877969
AGENT00399,Aashi Anne,0323666817,Pune,Cycle,2025-12-31,4.2,OFFLINE,2026-05-13 17:23:16.877969
AGENT00400,Lila Sood,3171097370,Gurgaon,Scooter,2025-10-04,4.9,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00401,Jyoti Dayal,1494370132,Pune,Car,2025-11-04,4.8,OFFLINE,2026-05-13 17:23:16.877969
AGENT00402,Yutika Batta,2786523502,Delhi,Bike,2024-04-02,3.6,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00403,Bimala Krishnan,6108501724,Chennai,Car,2024-12-28,3.3,OFFLINE,2026-05-13 17:23:16.877969
AGENT00404,Anita Prasad,6078891199,Mumbai,Scooter,2023-05-09,3.8,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00405,Kevin Pillay,1335205717,Chennai,Bike,2025-05-20,4.4,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00406,Naveen Walia,7972520225,Gurgaon,Scooter,2023-02-27,3.1,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00407,Watika Chad,3095773549,Mumbai,Scooter,2024-12-13,3.8,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00408,Hemal Sampath,3154986968,Gurgaon,Bike,2021-11-11,4.2,OFFLINE,2026-05-13 17:23:16.877969
AGENT00409,Dipta Barad,1422667221,Mumbai,Car,2022-08-02,3.6,AVAILABLE,2026-05-13 17:23:16.877969
AGENT00410,Simon Kala,0519407830,Chennai,Cycle,2022-04-22,3.6,OFFLINE,2026-05-13 17:23:16.877969
AGENT00411,Daniel Gala,4735044337,Chennai,Car,2022-12-14,4.9,BUSY,2026-05-13 17:23:16.879573
AGENT00412,Diya Narang,9944341528,Jaipur,Cycle,2025-02-03,4.6,BUSY,2026-05-13 17:23:16.879573
AGENT00413,Shaurya Mohan,5440525610,Jaipur,Scooter,2024-07-09,4.3,OFFLINE,2026-05-13 17:23:16.879573
AGENT00414,Gauri Walia,0276116724,Hyderabad,Car,2025-10-16,4.1,OFFLINE,2026-05-13 17:23:16.879573
AGENT00415,Raghav D’Alia,2318623037,Chennai,Scooter,2022-12-29,3.0,AVAILABLE,2026-05-13 17:23:16.879573
AGENT00416,Chanakya Tara,4566931839,Gurgaon,Bike,2025-11-13,4.7,AVAILABLE,2026-05-13 17:23:16.879573
AGENT00417,Praneel Upadhyay,5252189991,Pune,Scooter,2022-09-30,3.2,OFFLINE,2026-05-13 17:23:16.879573
AGENT00418,Manya Bhatia,5655289157,Jaipur,Scooter,2026-01-03,3.3,OFFLINE,2026-05-13 17:23:16.879573
AGENT00419,Fitan Maharaj,8833907360,Chennai,Scooter,2021-06-18,4.2,AVAILABLE,2026-05-13 17:23:16.879573
AGENT00420,Christopher Bal,3963661868,Hyderabad,Cycle,2025-08-23,4.8,AVAILABLE,2026-05-13 17:23:16.879573
AGENT00421,Ayushman Ahluwalia,8701666952,Kolkata,Scooter,2024-02-24,4.1,BUSY,2026-05-13 17:23:16.879573
AGENT00422,Lakshit Pall,2015092948,Jaipur,Bike,2022-01-15,3.4,BUSY,2026-05-13 17:23:16.879573
AGENT00423,Orinder Krishna,2620238209,Kolkata,Bike,2025-01-13,4.7,BUSY,2026-05-13 17:23:16.879573
AGENT00424,Ucchal Dass,0653817977,Hyderabad,Car,2022-04-05,3.4,BUSY,2026-05-13 17:23:16.879573
AGENT00425,Arjun Ramachandran,3061796226,Mumbai,Scooter,2024-10-29,4.9,OFFLINE,2026-05-13 17:23:16.879573
AGENT00426,Anamika Sha,4360325344,Jaipur,Bike,2023-10-21,4.1,AVAILABLE,2026-05-13 17:23:16.879573
AGENT00427,Eesha Nagy,6647753008,Mumbai,Bike,2021-11-08,3.4,OFFLINE,2026-05-13 17:23:16.879573
AGENT00428,Janani Raval,3463277485,Pune,Car,2023-04-24,4.8,OFFLINE,2026-05-13 17:23:16.879573
AGENT00429,Omya Mangal,4472459003,Chennai,Car,2025-12-13,5.0,OFFLINE,2026-05-13 17:23:16.879573
AGENT00430,Jagdish Dara,4619554930,Bangalore,Cycle,2023-04-01,3.0,AVAILABLE,2026-05-13 17:23:16.879573
AGENT00431,Tanvi Kohli,5359921316,Hyderabad,Bike,2021-07-12,4.5,BUSY,2026-05-13 17:23:16.879573
