customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,address_line1,city,state,pincode,signup_date,customer_segment,is_active,last_order_date,updated_at
CUST000132,Nachiket,Raj,sahayahvi@example.net,0478932267,1966-05-17,Male,"H.No. 377, Deo Street",Gurgaon,Haryana,460471,2023-10-21,Premium,True,2026-05-09,2026-05-13 16:45:37.028310
CUST000133,Advaith,Datta,cnarula@example.com,2897397347,2000-02-24,Female,"36/078, Bajaj Path",Gurgaon,Haryana,244158,2023-08-30,Occasional,False,2026-04-13,2026-05-13 16:45:37.029322
CUST000134,Girish,Sethi,nathansom@example.org,5034186668,1966-07-06,Male,"H.No. 02
Sathe Circle",Chennai,Tamil Nadu,322901,2025-11-06,Premium,True,2026-05-09,2026-05-13 16:45:37.029322
CUST000135,Mohini,Grover,arin82@example.net,9692291956,1980-08-31,Male,"69/85, Apte Ganj",Bangalore,Karnataka,370274,2023-08-21,Regular,True,2026-05-12,2026-05-13 16:45:37.029322
CUST000136,Bhavya,Tank,bakshiyashawini@example.net,7828937182,1986-05-19,Male,"23, Memon Street",Mumbai,Maharashtra,725506,2026-02-22,Premium,True,2026-05-08,2026-05-13 16:45:37.029322
CUST000137,Aachal,Chana,agastyaom@example.org,8511809621,1980-02-09,Male,"40, Sharma Marg",Kolkata,West Bengal,307330,2026-01-14,Occasional,True,2026-04-21,2026-05-13 16:45:37.029322
CUST000138,George,Kar,advaithjoshi@example.net,9783834112,1980-11-16,Female,"H.No. 89, Bhardwaj Path",Hyderabad,Telangana,906388,2025-08-09,Occasional,True,2026-04-19,2026-05-13 16:45:37.030335
CUST000139,Karan,Sandal,lila23@example.org,0111251018,1970-09-19,Male,"H.No. 863, Narasimhan Zila",Jaipur,Rajasthan,703424,2023-07-10,Premium,True,2026-04-24,2026-05-13 16:45:37.030335
CUST000140,Varsha,Bobal,niharikaparsa@example.org,9564182356,2002-04-22,Male,"51/32, Edwin Circle",Jaipur,Rajasthan,736713,2026-03-03,Regular,True,2026-05-01,2026-05-13 16:45:37.030335
CUST000141,Jagrati,Golla,nagarajangaurika@example.org,7727998534,1984-12-18,Female,"H.No. 18, Lalla Chowk",Jaipur,Rajasthan,708674,2023-09-24,Occasional,True,2026-04-16,2026-05-13 16:45:37.030844
CUST000142,Frado,Pandit,srinivasandavid@example.com,0670493419,1967-08-29,Female,"H.No. 59
Shah Nagar",Pune,Maharashtra,303683,2024-03-26,Occasional,True,2026-04-16,2026-05-13 16:45:37.030844
CUST000143,Lakshit,Dave,jacksethi@example.com,9570400271,1992-05-16,Female,"H.No. 80
Balan",Hyderabad,Telangana,751519,2024-05-26,Regular,True,2026-05-12,2026-05-13 16:45:37.030844
CUST000144,Orinder,Saxena,yagnesh49@example.org,7962944180,1973-10-13,Male,"25/824
Chacko Ganj",Gurgaon,Haryana,837679,2025-06-16,Premium,True,2026-05-04,2026-05-13 16:45:37.030844
CUST000145,Ekaja,Sharma,andrew97@example.org,1053104637,2003-01-07,Female,"56/120
Nayak Marg",Jaipur,Rajasthan,598767,2023-06-26,Regular,False,2026-04-28,2026-05-13 16:45:37.030844
CUST000146,Krishna,Raj,gardefaqid@example.org,7336475409,1994-04-27,Female,"H.No. 828, Sunder Ganj",Gurgaon,Haryana,556630,2024-07-01,Regular,True,2026-04-26,2026-05-13 16:45:37.030844
CUST000147,Sai,Prasad,vvohra@example.org,2015546838,1969-11-19,Male,"33/605
D’Alia Ganj",Hyderabad,Telangana,741698,2025-03-09,Regular,True,2026-05-10,2026-05-13 16:45:37.030844
CUST000148,Nathan,Chandran,chatterjeebenjamin@example.net,7677861203,1997-03-17,Female,"H.No. 64
Nanda Nagar",Pune,Maharashtra,891245,2025-07-19,Occasional,True,2026-04-24,2026-05-13 16:45:37.030844
CUST000149,Yash,Bora,settyliam@example.org,8320727809,1981-07-02,Male,"51, Yadav Marg",Pune,Maharashtra,033217,2025-05-04,Regular,True,2026-05-05,2026-05-13 16:45:37.032092
CUST000150,Gaurika,Acharya,bhanumati21@example.org,0262624748,1995-12-02,Male,"19/83, Mallick Street",Mumbai,Maharashtra,789814,2025-10-20,Regular,True,2026-04-18,2026-05-13 16:45:37.032092
CUST000151,Irya,Toor,madhav56@example.com,5977994811,2000-04-10,Male,"092, Naik Chowk",Gurgaon,Haryana,776242,2025-11-08,Occasional,True,2026-05-01,2026-05-13 16:45:37.032092
CUST000152,Chakradhar,Sarraf,divaneiravati@example.org,5612000777,1970-07-22,Male,"H.No. 686
Luthra Street",Jaipur,Rajasthan,803158,2025-07-26,Premium,True,2026-05-05,2026-05-13 16:45:37.032092
CUST000153,Abdul,Chokshi,tara12@example.com,1573375729,1990-10-15,Female,"08/081
Varkey Marg",Hyderabad,Telangana,952028,2025-07-24,Premium,True,2026-04-15,2026-05-13 16:45:37.032092
CUST000154,Kamala,Hayer,jacob15@example.net,4326958033,1992-07-21,Male,"H.No. 64
Sathe Zila",Kolkata,West Bengal,481215,2025-02-12,Premium,False,2026-05-08,2026-05-13 16:45:37.032092
CUST000155,Anthony,Mahal,ygupta@example.org,1613528242,1998-03-04,Female,"972, Mander Chowk",Jaipur,Rajasthan,307800,2025-01-21,Regular,True,2026-04-14,2026-05-13 16:45:37.033229
CUST000156,Krishna,Grover,loganagate@example.com,4431140851,1980-11-02,Male,"H.No. 00, Shukla",Delhi,Delhi,118168,2024-12-26,Premium,True,2026-05-03,2026-05-13 16:45:37.033229
CUST000157,Henry,Roy,zayyan07@example.org,9948846262,1969-11-05,Male,"030, Purohit Ganj",Mumbai,Maharashtra,344428,2024-01-24,Occasional,True,2026-04-13,2026-05-13 16:45:37.033229
CUST000158,Chanakya,Pal,rachita75@example.net,0306811047,2001-08-11,Female,"47, Krish Chowk",Delhi,Delhi,650128,2025-10-08,Premium,True,2026-04-14,2026-05-13 16:45:37.033229
CUST000159,Sarthak,Om,wraj@example.org,1971239935,1973-01-23,Female,"621
Bhakta Road",Kolkata,West Bengal,479258,2024-11-25,Occasional,True,2026-05-07,2026-05-13 16:45:37.033229
CUST000160,Charan,Kothari,karhemal@example.com,9873129866,1983-01-02,Female,"29, Zachariah Marg",Pune,Maharashtra,748141,2024-12-14,Regular,False,2026-05-07,2026-05-13 16:45:37.033229
CUST000161,Jason,Venkataraman,ikapoor@example.net,0888505286,1992-12-18,Female,"H.No. 81
Ben Circle",Mumbai,Maharashtra,195558,2023-09-07,Premium,False,2026-04-16,2026-05-13 16:45:37.033229
CUST000162,Sai,Nagar,mitaleta@example.net,0691055014,1980-11-28,Female,"H.No. 97
Varma Path",Delhi,Delhi,274477,2024-01-21,Occasional,True,2026-04-21,2026-05-13 16:45:37.034233
CUST000163,Chaitaly,Soman,shankarrudra@example.com,4941820980,1970-08-03,Male,"H.No. 462
Luthra Zila",Chennai,Tamil Nadu,215892,2025-06-05,Regular,True,2026-05-09,2026-05-13 16:45:37.034233
CUST000164,Kevin,Bahl,onveer27@example.com,3154884272,1986-03-23,Male,"17/23, Dubey Ganj",Kolkata,West Bengal,165025,2025-07-31,Regular,True,2026-05-02,2026-05-13 16:45:37.034233
CUST000165,Lila,Khurana,chandaekantika@example.org,0610815917,1965-01-29,Male,"33/429
Bhattacharyya Nagar",Kolkata,West Bengal,000176,2024-12-28,Regular,True,2026-04-14,2026-05-13 16:45:37.034233
CUST000166,Fariq,Chaudhry,mandalekalinga@example.org,8396522608,1971-05-08,Female,"945
Bhandari Path",Bangalore,Karnataka,163675,2024-07-03,Regular,True,2026-04-20,2026-05-13 16:45:37.034233
CUST000167,Ronith,Shere,rishijoshi@example.com,3532521952,2007-03-07,Male,"17
Hora Road",Jaipur,Rajasthan,118316,2026-01-05,Regular,True,2026-04-14,2026-05-13 16:45:37.034233
CUST000168,Nandini,Sehgal,dominicganesh@example.net,0886529942,1981-03-23,Male,"92/240
Deshmukh Zila",Pune,Maharashtra,391565,2023-10-07,Regular,False,2026-05-11,2026-05-13 16:45:37.035234
CUST000169,Megha,Dugar,pantkala@example.com,1166259774,1988-11-21,Male,"H.No. 482, Thaker Street",Hyderabad,Telangana,156238,2023-12-12,Premium,True,2026-04-15,2026-05-13 16:45:37.035234
CUST000170,Vrinda,Bakshi,chadhajasmit@example.org,5409926333,1989-05-28,Male,"H.No. 296
Konda Path",Jaipur,Rajasthan,385651,2024-07-20,Regular,True,2026-04-14,2026-05-13 16:45:37.035234
CUST000171,Chaaya,Bawa,adyal@example.net,7973555424,1972-10-11,Male,"05/41
Rout",Pune,Maharashtra,023294,2024-05-09,Premium,True,2026-05-10,2026-05-13 16:45:37.035745
CUST000172,Veda,Sule,omunshi@example.com,7838683735,2006-09-17,Female,"H.No. 43, Patla Path",Bangalore,Karnataka,187321,2026-01-10,Occasional,False,2026-05-01,2026-05-13 16:45:37.035745
CUST000173,Chanchal,Yogi,wnarula@example.net,1486489762,1993-12-17,Male,"230, Das Street",Pune,Maharashtra,053889,2025-02-22,Occasional,True,2026-04-22,2026-05-13 16:45:37.035745
CUST000174,Diya,Mahal,jkoshy@example.org,1872257598,1973-07-26,Male,"86/74, Cheema Road",Chennai,Tamil Nadu,438155,2025-05-05,Premium,True,2026-05-03,2026-05-13 16:45:37.036364
CUST000175,Ishani,Krish,manan79@example.org,4517159166,1986-03-09,Female,"H.No. 04
Sem Street",Delhi,Delhi,043660,2024-04-06,Regular,False,2026-04-30,2026-05-13 16:45:37.036364
CUST000176,Diya,Kari,paiishwar@example.net,5349475435,2000-12-17,Female,"H.No. 662, Muni Zila",Jaipur,Rajasthan,122375,2024-09-11,Regular,True,2026-05-05,2026-05-13 16:45:37.036364
CUST000177,Joshua,Sahni,saxenatarak@example.net,3553594077,1973-03-09,Female,"H.No. 45
Chakraborty Street",Chennai,Tamil Nadu,484700,2023-09-05,Regular,False,2026-05-11,2026-05-13 16:45:37.036364
CUST000178,Ganga,Borde,varmatheodore@example.com,6726230256,1963-03-02,Female,"52/962, Mody Nagar",Kolkata,West Bengal,459082,2025-04-16,Regular,False,2026-05-01,2026-05-13 16:45:37.036364
CUST000179,Keya,Batra,ubalakrishnan@example.org,7290519882,2008-03-17,Male,"58/54
Buch Circle",Jaipur,Rajasthan,431101,2023-06-15,Premium,True,2026-05-02,2026-05-13 16:45:37.036364
CUST000180,Jhalak,Chand,vartyprisha@example.net,0849318809,2001-11-03,Female,"29/001, Grover Marg",Delhi,Delhi,278639,2025-01-22,Occasional,True,2026-05-12,2026-05-13 16:45:37.036364
CUST000181,Baljiwan,Naik,samarthviswanathan@example.org,4794739741,2007-08-01,Male,"67, Choudhry Path",Jaipur,Rajasthan,940848,2025-12-27,Regular,False,2026-04-25,2026-05-13 16:45:37.037382
CUST000182,Quincy,Boase,tripathiirya@example.net,5317800701,1994-08-24,Male,"56/47
Murthy Marg",Delhi,Delhi,709867,2023-08-22,Occasional,True,2026-05-04,2026-05-13 16:45:37.037382
CUST000183,Janya,Vohra,champak24@example.com,0917671414,1979-11-20,Male,"H.No. 69, Chahal Road",Mumbai,Maharashtra,091637,2024-12-30,Premium,True,2026-05-06,2026-05-13 16:45:37.037382
CUST000184,Owen,Bali,zinal14@example.org,4914385958,1976-11-10,Male,"66/999
Sheth Road",Delhi,Delhi,310908,2024-09-15,Occasional,False,2026-05-08,2026-05-13 16:45:37.037382
CUST000185,Zinal,Magar,lakshitkhosla@example.com,5467791794,1981-02-09,Female,"15/25, Sarma Street",Mumbai,Maharashtra,053079,2023-07-02,Regular,True,2026-05-08,2026-05-13 16:45:37.037382
CUST000186,Suhani,Ravi,bhagatrachita@example.net,4842836134,2000-08-17,Female,"H.No. 953, Parikh Chowk",Bangalore,Karnataka,035494,2026-02-25,Occasional,True,2026-04-19,2026-05-13 16:45:37.037382
CUST000187,Samarth,Warrior,thakurfaris@example.org,1377760715,2000-04-05,Female,"21/84
Mody Zila",Chennai,Tamil Nadu,170310,2024-09-14,Regular,False,2026-04-25,2026-05-13 16:45:37.037382
CUST000188,Gaurav,Raval,rarya@example.com,3531805930,2005-01-12,Male,"842, Goda Circle",Delhi,Delhi,594363,2024-07-02,Premium,True,2026-04-21,2026-05-13 16:45:37.037382
CUST000189,Yashasvi,Mani,khayre@example.net,5565784484,2006-05-11,Female,"H.No. 19
Ramachandran Zila",Bangalore,Karnataka,712419,2023-10-31,Premium,True,2026-05-05,2026-05-13 16:45:37.038381
CUST000190,Nidhi,Wali,daratripti@example.net,8731107046,1973-02-25,Female,"77/982, Chandran Path",Bangalore,Karnataka,794791,2025-10-22,Occasional,True,2026-04-23,2026-05-13 16:45:37.038381
CUST000191,Anirudh,Pandey,ronithraj@example.com,4208634357,1986-04-14,Female,"H.No. 55
Suresh Path",Mumbai,Maharashtra,237392,2025-12-19,Regular,True,2026-04-19,2026-05-13 16:45:37.038381
CUST000192,Kala,Agate,leelajaggi@example.net,5383859388,1979-08-14,Female,"70, Shah Ganj",Bangalore,Karnataka,878842,2024-04-24,Regular,True,2026-05-12,2026-05-13 16:45:37.038381
CUST000193,Dhruv,Palan,pooja49@example.net,4799605092,2004-03-17,Male,"H.No. 49
Kala Road",Pune,Maharashtra,920119,2023-12-03,Premium,True,2026-04-17,2026-05-13 16:45:37.038890
CUST000194,Hema,Thakur,qrau@example.net,3981980802,2003-10-16,Female,"60/69, Goel Chowk",Gurgaon,Haryana,600603,2025-06-26,Premium,True,2026-05-12,2026-05-13 16:45:37.038890
CUST000195,Charita,Cheema,gabriel21@example.net,8889923173,1981-09-25,Male,"65/442, Bala",Mumbai,Maharashtra,227448,2024-09-10,Occasional,True,2026-05-06,2026-05-13 16:45:37.038890
CUST000196,Prisha,Joshi,gabrielmangal@example.com,1596691507,2005-12-09,Male,"09
Munshi Nagar",Kolkata,West Bengal,357656,2023-12-07,Regular,False,2026-04-23,2026-05-13 16:45:37.038890
CUST000197,Ganga,Buch,ekavirnarayanan@example.net,5390390762,2005-08-01,Male,"17/87, Mandal Road",Bangalore,Karnataka,379603,2025-01-11,Regular,False,2026-04-15,2026-05-13 16:45:37.038890
CUST000198,Gunbir,Memon,tailoraditya@example.net,1440253576,1973-10-13,Male,"H.No. 80, Krishnamurthy Ganj",Hyderabad,Telangana,534202,2025-12-15,Premium,True,2026-04-14,2026-05-13 16:45:37.038890
CUST000199,Pallavi,Chaudhry,adyachopra@example.org,2472426768,2007-05-27,Male,"522, Tella Road",Hyderabad,Telangana,159493,2026-03-11,Regular,True,2026-05-06,2026-05-13 16:45:37.038890
CUST000200,Bhavya,Wadhwa,isastry@example.org,0432651014,1973-09-25,Male,"16/507, Barad Path",Gurgaon,Haryana,542963,2025-11-14,Occasional,True,2026-04-23,2026-05-13 16:45:37.038890
CUST000201,Triya,Date,blad@example.org,9088079035,1991-03-04,Female,"64, Kaur Zila",Delhi,Delhi,827680,2025-08-14,Premium,True,2026-04-14,2026-05-13 16:45:37.038890
CUST000202,Hemangini,Choudhry,janimax@example.com,9446303645,1975-08-14,Female,"H.No. 23, Kade",Mumbai,Maharashtra,384141,2025-01-03,Occasional,True,2026-04-14,2026-05-13 16:45:37.038890
CUST000203,Ayush,Mittal,chokshimanthan@example.org,7807368039,2004-05-27,Male,"H.No. 53
Varughese Path",Jaipur,Rajasthan,820403,2025-05-27,Premium,True,2026-04-19,2026-05-13 16:45:37.038890
CUST000204,Arunima,Pandit,pandyachandresh@example.org,1645088375,1960-11-03,Female,"23/876, Gera Path",Chennai,Tamil Nadu,520986,2024-10-25,Regular,False,2026-04-13,2026-05-13 16:45:37.040398
CUST000205,Anvi,Dewan,waida00@example.com,9589875965,1982-07-01,Male,"H.No. 013
Dyal Street",Delhi,Delhi,407233,2025-06-08,Premium,True,2026-04-18,2026-05-13 16:45:37.040398
CUST000206,Advaith,Sachdev,aachalbhattacharyya@example.net,6566555450,1960-08-06,Female,"38
Srinivasan Zila",Delhi,Delhi,081596,2023-12-06,Occasional,True,2026-05-04,2026-05-13 16:45:37.040398
CUST000207,Niharika,Babu,etabrahmbhatt@example.net,9351989800,2005-05-02,Male,"98/69, Bhat Nagar",Hyderabad,Telangana,540603,2025-03-03,Premium,True,2026-04-17,2026-05-13 16:45:37.040398
CUST000208,Lopa,Kapoor,saramahajan@example.net,3206381977,1964-01-05,Female,"H.No. 664, Nagi Marg",Chennai,Tamil Nadu,434204,2025-12-18,Premium,True,2026-05-12,2026-05-13 16:45:37.040922
CUST000209,Wazir,Basu,parthdalal@example.com,5480024451,1979-07-31,Female,"07/293
Keer Zila",Mumbai,Maharashtra,549058,2023-05-19,Premium,False,2026-05-06,2026-05-13 16:45:37.040922
CUST000210,Naveen,Verma,gavintripathi@example.net,6973677946,1991-08-25,Male,"01, Sandhu Path",Mumbai,Maharashtra,426203,2023-07-02,Regular,True,2026-05-02,2026-05-13 16:45:37.040922
CUST000211,Jalsa,Ben,bainsoeshi@example.org,8804358111,1997-01-23,Female,"07/400
Gokhale Road",Jaipur,Rajasthan,200279,2025-11-16,Premium,True,2026-04-19,2026-05-13 16:45:37.040922
CUST000212,Jagat,Dayal,alkamallick@example.net,7150841429,1972-05-02,Female,"H.No. 642
Date Zila",Delhi,Delhi,742592,2024-04-28,Regular,True,2026-05-07,2026-05-13 16:45:37.040922
CUST000213,Triveni,Mohanty,advay03@example.net,0091235698,2002-08-17,Male,"76/797
Iyengar Street",Jaipur,Rajasthan,790287,2025-07-13,Regular,False,2026-05-05,2026-05-13 16:45:37.040922
CUST000214,Ojasvi,Nagi,chakrikadeo@example.com,6240878864,2000-08-24,Female,"42/118, Saxena Ganj",Bangalore,Karnataka,155656,2025-11-17,Regular,False,2026-04-25,2026-05-13 16:45:37.040922
CUST000215,Ria,Ganesh,tlad@example.org,6359816837,2007-11-14,Male,"H.No. 71
Prashad Marg",Mumbai,Maharashtra,895158,2025-11-05,Premium,True,2026-04-24,2026-05-13 16:45:37.040922
CUST000216,Agastya,Dara,ubika37@example.org,0822746497,1984-12-10,Male,"07/89, Karnik Marg",Delhi,Delhi,242670,2024-02-16,Regular,True,2026-04-24,2026-05-13 16:45:37.041926
CUST000217,Sudiksha,Peri,usha@example.com,0295682569,2008-04-02,Female,"H.No. 388, Padmanabhan Path",Chennai,Tamil Nadu,668557,2025-12-18,Premium,True,2026-04-20,2026-05-13 16:45:37.041926
CUST000218,Caleb,Sachar,azaansrinivas@example.net,3739260367,1968-06-15,Male,"65/41
Tank Ganj",Gurgaon,Haryana,934306,2026-01-29,Regular,False,2026-05-09,2026-05-13 16:45:37.041926
CUST000219,Aayush,Sane,dominic09@example.com,0776304035,1985-02-12,Female,"H.No. 09, Vohra Nagar",Chennai,Tamil Nadu,487998,2024-04-21,Occasional,True,2026-04-25,2026-05-13 16:45:37.041926
CUST000220,Balhaar,Narula,daksha14@example.org,3237034353,1988-02-12,Female,"H.No. 28
Chakraborty Ganj",Hyderabad,Telangana,098626,2025-02-02,Regular,True,2026-04-28,2026-05-13 16:45:37.042433
CUST000221,Ira,Raghavan,bobalradhika@example.com,2569665244,1994-09-16,Male,"830
Kuruvilla Circle",Gurgaon,Haryana,032907,2023-06-28,Premium,True,2026-05-11,2026-05-13 16:45:37.042433
CUST000222,Lohit,Kapadia,tanejaisha@example.org,2065267227,1974-11-05,Male,"H.No. 563
Gade Chowk",Mumbai,Maharashtra,592177,2025-11-07,Occasional,False,2026-04-30,2026-05-13 16:45:37.042433
CUST000223,Bishakha,Date,sachdevadev@example.com,0951769975,1991-10-09,Female,"74/29, Dua Chowk",Mumbai,Maharashtra,292392,2024-02-24,Occasional,True,2026-05-12,2026-05-13 16:45:37.042433
CUST000224,Xiti,Upadhyay,maanasmandal@example.com,8724563061,1967-01-17,Female,"13
Bhandari Nagar",Bangalore,Karnataka,413955,2023-10-08,Regular,False,2026-04-25,2026-05-13 16:45:37.042433
CUST000225,Chanakya,Sheth,ira32@example.net,3452190548,1996-02-25,Male,"68/704, More Circle",Chennai,Tamil Nadu,562817,2024-10-02,Regular,True,2026-05-03,2026-05-13 16:45:37.042433
CUST000226,Sai,Nazareth,nikita58@example.org,8612723545,1981-08-28,Female,"531, Setty Street",Chennai,Tamil Nadu,394396,2025-06-09,Premium,False,2026-04-13,2026-05-13 16:45:37.042433
CUST000227,Hiral,Garde,zehaanprashad@example.org,8485080435,1963-07-03,Female,"H.No. 552, Dhaliwal Street",Pune,Maharashtra,709374,2024-11-13,Occasional,False,2026-04-20,2026-05-13 16:45:37.042433
CUST000228,Frado,Desai,csule@example.org,2448406031,1990-10-15,Female,"81/973, Lala Street",Pune,Maharashtra,603828,2025-04-16,Occasional,True,2026-04-28,2026-05-13 16:45:37.043436
CUST000229,Zayyan,Barad,forumsaxena@example.org,4081173948,1963-10-16,Female,"81
Choudhry",Hyderabad,Telangana,851063,2023-10-15,Occasional,True,2026-05-05,2026-05-13 16:45:37.043436
CUST000230,Zashil,Sundaram,vartytristan@example.org,7724325194,1986-04-23,Female,"008, Savant Road",Mumbai,Maharashtra,853396,2023-10-07,Occasional,False,2026-04-29,2026-05-13 16:45:37.043436
CUST000231,Oni,Mander,aryan90@example.net,3790011522,2005-06-25,Female,"23/15, Kurian Zila",Pune,Maharashtra,877700,2025-06-21,Regular,True,2026-04-20,2026-05-13 16:45:37.043436
CUST000232,Simon,Sachdeva,mkapoor@example.net,4660617951,2006-10-30,Male,"H.No. 41, Jani",Jaipur,Rajasthan,629643,2025-09-14,Occasional,True,2026-04-13,2026-05-13 16:45:37.043436
CUST000233,Watika,Ramakrishnan,qbali@example.org,8001584518,1993-01-04,Female,"86
Chakrabarti Path",Kolkata,West Bengal,791487,2025-07-28,Occasional,True,2026-04-16,2026-05-13 16:45:37.043436
CUST000234,Ekaja,Dugar,lilaoak@example.com,3566347310,1992-04-08,Male,"75
Brar Street",Delhi,Delhi,706819,2024-07-31,Occasional,True,2026-04-23,2026-05-13 16:45:37.043436
CUST000235,Abeer,Desai,xsangha@example.net,8577937845,1986-04-29,Male,"H.No. 249
Brahmbhatt Ganj",Pune,Maharashtra,999208,2023-09-15,Premium,True,2026-05-07,2026-05-13 16:45:37.043436
CUST000236,Dipta,Prabhakar,chaitalynaik@example.net,9932789867,1988-06-01,Female,"29/29
Sachar",Pune,Maharashtra,084215,2024-09-02,Premium,True,2026-04-26,2026-05-13 16:45:37.043436
CUST000237,Pahal,Rai,forum49@example.org,8872705247,2007-02-27,Male,"572
Kata Chowk",Bangalore,Karnataka,518733,2026-01-23,Premium,True,2026-04-23,2026-05-13 16:45:37.044436
CUST000238,Harish,Chanda,sidhueta@example.com,7096047276,1981-11-09,Female,"95, Gill Chowk",Mumbai,Maharashtra,683466,2025-05-30,Occasional,True,2026-04-26,2026-05-13 16:45:37.044436
CUST000239,Samar,Guha,shahlipika@example.com,8563661488,1967-04-11,Male,"98/796, Grewal Street",Kolkata,West Bengal,257084,2026-03-11,Regular,False,2026-04-23,2026-05-13 16:45:37.044436
CUST000240,Zashil,Date,sarkarkalpit@example.org,3308305726,1990-02-28,Male,"83, Menon Ganj",Hyderabad,Telangana,589497,2024-09-05,Occasional,True,2026-05-12,2026-05-13 16:45:37.044436
CUST000241,Nilima,Chaudhry,sdani@example.org,5372038521,1980-09-21,Male,"087
Chowdhury Circle",Bangalore,Karnataka,537363,2023-09-14,Occasional,True,2026-04-22,2026-05-13 16:45:37.044944
CUST000242,Kai,Pandey,maanaspalla@example.org,6612568611,2007-07-04,Male,"02, Morar Street",Mumbai,Maharashtra,550226,2024-03-05,Regular,True,2026-04-19,2026-05-13 16:45:37.044944
CUST000243,Waida,Sanghvi,lavanyapuri@example.net,2388217943,1996-08-01,Male,"H.No. 657, Dora Road",Pune,Maharashtra,726317,2026-02-16,Regular,True,2026-05-08,2026-05-13 16:45:37.044944
